id,name,ppOld,ppNew,ppDiff,minuteUpdated
4158549,YesMyDarknesss,24741.6,24056.18,737,28176695
3885626,Motion,22931.6,22193.95,158,28176695
7547506,OYG,22074.8,21280.92,-281,28176695
1830361,Netamaru,21969.6,20840.33,-1296,28176695
8172283,Saikai,21692,20669.86,-473,28176695
2084568,Ttobas,21528.6,20161.19,-950,28176695
7226149,Lexii,21123,20019.10,-244,28176695
566276,Rocma,21179.9,19922.85,-1393,28176695
9155988,AutoLs,20919.5,19686.47,-629,28176695
7620002,fuhie,20807.6,19607.75,-2017,28176695
829284,Bunnrei,20503.9,19187.55,-1367,28176695
2306637,Secre,20426.9,19172.07,-1354,28176695
4982799,ArMa79,20536.7,19148.79,-1058,28176695
5092777,EzGon,19368,18914.54,-1827,28176695
4691991,Lume,20000.6,18771.76,-1585,28176695
8403032,Marvmallow,19586.3,18308.13,-789,28176695
17309439,SirGonzaxz,19462.9,18271.69,-1709,28176695
8928855,_Insomnia,19298.9,18236.31,-1188,28176695
3657951,JISAN,19187.5,18228.82,-667,28176695
5220794,Camme79,19569.1,18227.48,-1627,28176695
8266817,Natsuko,19433.6,18166.10,-1692,28176695
702598,Spectator,18526.8,17972.52,1499,28176695
2389481,Aryssiel,18980.6,17845.34,-553,28176695
9484428,Electr0o,18526,17677.92,-201,28176695
7937519,Rells,18788.5,17530.73,-997,28176695
12863098,VenenoG,18899.7,17415.33,-1942,28176695
741613,Dika312,18263.4,17412.42,-301,28176695
186642,NoteKuroi,18749.9,17410.79,-1382,28176695
3171965,Coevir,17701.5,17319.01,1404,28176695
14571181,WadBot,18649.8,17295.31,-1647,28176695
3438241,Trent,18146.4,17218.81,-1087,28176695
3704228,trig0n,18183.5,17151.56,-1149,28176695
3835436,XisK,18313.9,17108.62,-1804,28176695
3970664,Groex,18180.1,16936.06,-1122,28176695
5502521,Colin,18274.1,16922.62,-1728,28176695
3157472,-Filow-,18019.4,16580.43,-1695,28176695
4327130,Golterboose,17681.4,16570.04,-1217,28176695
16352736,050,17885.1,16561.13,-1635,28176695
2111624,XXXZ,17366.7,16300.78,-927,28176695
4974088,Cameragod,17215.7,16240.74,-685,28176695
3656717,b-a-d-s123,16739.5,16219.49,2840,28176695
14275846,Sleqzy,17391.9,16046.10,-1982,28176695
533210,Dusk,17058.1,16034.41,417,28176695
4365562,rostld,17522.4,16029.58,-1204,28176695
3427748,BoberOfDarkness,17419.9,16001.45,-1983,28176695
4820793,Unlucky_w,16773.7,15851.24,-1113,28176695
7180810,Nipah,17035.6,15794.22,-1892,28176695
8840982,Henrick,17059.5,15768.71,-1218,28176695
16355636,-Rustyy,16756.9,15605.81,-1648,28176695
5490623,Boros,16772.6,15586.79,-1422,28176695
5251714,LechuCzechu88,16750.9,15568.90,-630,28176695
6926006,Dahcreeper,15927.9,15450.80,539,28176695
7326109,Sounny,16692.3,15417.16,-1813,28176695
18531265,fujipuji,15780,15378.04,265,28176695
11754842,SirWaffle79,16577.9,15343.41,-1674,28176695
7612994,Holloh,16321.8,15277.99,-1156,28176695
5351518,Better Headpat,16525.2,15259.30,-1820,28176695
1035891,Yoshi_green,16138.7,15223.02,-1115,28176695
4741164,Kimitakari,16614.3,15217.90,-1451,28176695
7143968,dont play ctb,15472.7,15181.44,333,28176695
6283136,ElSkeffe,16227.4,15085.60,-1556,28176695
3922569,Ymiir,16014.5,15034.95,-677,28176695
18917363,vafara,16228,15021.35,-1404,28176695
214187,ExGon,15026.9,14881.34,4132,28176695
1177233,DoDoEbi,16085.9,14786.31,-857,28176695
1646397,Crystal,15867.7,14776.85,-993,28176695
7162114,Re1ax7,15867.4,14770.82,-1826,28176695
4039895,Lume79FanBoy,15350.1,14716.67,177,28176695
9922381,digger02,15563.1,14679.91,-386,28176695
6829103,Roido,15924,14639.85,-1509,28176695
13111206,Makenshi,15705.1,14589.07,-1101,28176695
11158870,Sakhalin79,15540,14585.05,-737,28176695
3749666,tsubaki131,15572.8,14573.39,-984,28176695
5529199,Beerus,16128.9,14549.69,-1889,28176695
6492475,thx for carry,15480.5,14527.20,-460,28176695
19953508,Indomitable,15584,14484.68,-1815,28176695
9424481,gal1,15429.1,14461.09,-1149,28176695
348467,VelperK,15159.3,14456.90,317,28176695
11017055,MaryJane,15622.5,14452.62,-2341,28176695
3616480,Katsuragi,15386.8,14440.50,-1089,28176695
3396013,Jakkubon,15870.5,14430.24,-1755,28176695
7649169,_Chicken_,15689.3,14368.56,-1853,28176695
489271,ZX123456,15140.3,14365.23,950,28176695
1361268,Kyptoric,15340,14350.83,-723,28176695
6562920,Inryoku,15621.7,14341.09,-1406,28176695
3097304,Abstract-,15283.9,14280.90,683,28176695
1626093,Maririn,15115.6,14277.05,-525,28176695
2660111,SHK,14450.8,14274.40,1649,28176695
2754651,Byeol,15390.2,14263.15,160,28176695
1872276,monstratorfull,15484.2,14232.49,-1104,28176695
7551572,-Blacky-,15234.6,14228.73,-1266,28176695
1170156,daxeroz,14775.4,14217.94,253,28176695
14254962,ti gnida,15477.8,14192.80,-1223,28176695
10552580,Dutchman,15692,14161.86,-2745,28176695
2107017,-Lari-,14943.4,14129.31,522,28176695
6201167,Zelepha,15603.1,14121.77,-2021,28176695
5472877,Chroneko,14766.1,14117.13,-960,28176695
1311496,Suigetsu Kyouka,15091.8,14076.73,-558,28176695
14714724,Vaqu,15298.9,14065.30,-1172,28176695
6221114,- Kielzu -,15335.3,14061.66,-2081,28176695
4624693,Cyanus,14845.2,14026.84,-663,28176695
2407347,Gersonfull,15093.4,13995.25,-1160,28176695
7055384,KitsunIvy,14576.2,13961.96,79,28176695
14056601,RedcXca,14945.2,13929.36,-1594,28176695
1927193,Molqus,15283.6,13918.59,-1052,28176695
10769450,lgor,15146.1,13911.57,-1110,28176695
6508754,Edgar_Figaro,14775.6,13869.81,-590,28176695
9519851,Zyonii,14317.9,13791.50,-252,28176695
5030297,Vinci007,14597.7,13790.10,-79,28176695
10415976,Mashiro Mama,14573,13743.44,-747,28176695
1565036,Stark,14650.7,13703.87,-535,28176695
9228388,004,15084,13691.49,-1287,28176695
2756781,TheFrozenGamer,14096.8,13681.92,-65,28176695
1808057,DreStar,13658.8,13669.06,3426,28176695
7024526,Leinou,14683.6,13663.06,-1408,28176695
4964095,Hana Yukiko,15037.2,13636.36,-2049,28176695
2451381,He Ang CTB,13598.6,13635.16,3312,28176695
10681880,[Kaffu Chile],14644.2,13625.37,-1852,28176695
4174308,Awsumi,14567.2,13622.89,-1855,28176695
12588215,Juanfmlal,14637.2,13547.32,-1015,28176695
8525921,Stardust Prism,14770.2,13538.90,-1194,28176695
4447639,skvix,14046.5,13495.62,-56,28176695
636114,autofanboy,13938.8,13494.92,931,28176695
16008823,e77201,14412.1,13406.42,-2018,28176695
7178386,KWYJIBO,14458.4,13397.84,-1816,28176695
13845399,Sprint-,14393,13381.40,-2140,28176695
11534285,Kenny331,13943.5,13374.88,753,28176695
11635773,Inryuka,14037.6,13355.94,-1287,28176695
4586304,CyCeph,14082.4,13353.12,-925,28176695
5302804,Nikolai,14277.9,13337.40,-1362,28176695
4997316,Crystallize,14510.4,13322.71,-1584,28176695
2872000,Lechu FAQ 35P,13786.3,13312.36,634,28176695
500696,quirky player,14212.4,13287.64,-446,28176695
2568961,Korglif,14528.1,13280.77,-1158,28176695
4382076,SharpN,13992.5,13227.84,-182,28176695
4067115,Matt_H,14561.3,13226.95,-1727,28176695
19490380,Naarkz,14306.2,13207.99,-1697,28176695
11286034,-Shinai-,14315.7,13197.80,-1767,28176695
3856673,Keisuu,14264.7,13167.02,-1328,28176695
10674528,Verti,14366,13134.99,-1841,28176695
4434640,Kaare,13602.9,13132.62,-847,28176695
1272422,Urabe Mikoto,13885.8,13124.55,-227,28176695
6856387,Memoriola,13503.3,13098.31,2372,28176695
13776127,zerokt,13842.6,13097.98,-934,28176695
30511396,Bachiko_,14026.4,13097.94,-1603,28176695
4958376,Beepu,14125.9,13096.78,-1053,28176695
3880553,Shiroi Lelouch,14604.4,13091.88,-1620,28176695
3834323,ThanaR,13882,13076.56,-69,28176695
1850067,M a s t e r,14231.5,13066.51,-1608,28176695
7931526,Cyan54,14435.7,13066.44,-1779,28176695
9718235,LeWind,13759.5,13046.68,177,28176695
3555626,Funtastic,13822.1,12999.76,-650,28176695
6524765,Chatie,14053.9,12999.04,-1152,28176695
8434466,wwwww,14277.9,12994.73,-1920,28176695
3821475,Tris,14062.8,12993.83,-1481,28176695
4990320,The 47th,13202.4,12988.06,-1956,28176695
8805157,Dedot,13958.7,12957.26,-1499,28176695
5960935,ExNando,13924.9,12949.38,-816,28176695
5124924,Ritmo Brigido,14015.1,12938.20,-1135,28176695
1250096,Pekorrat,13177.7,12909.98,2487,28176695
16102533,Azuria,13545.7,12883.95,-41,28176695
10516547,Firu,13640,12862.55,-371,28176695
4744367,Tonairu,13303.7,12851.62,185,28176695
1252928,Catch The Beat,13993,12829.64,-1604,28176695
8800023,Blue Vaporous,13931.2,12793.87,-1631,28176695
6376151,[ Seraf ],14030.1,12758.74,-1580,28176695
11056733,BlackBear,13495.6,12730.38,-751,28176695
3243148,CamXDanna,13282.3,12721.28,-809,28176695
3313041,[224]Reol,13729,12713.48,-789,28176695
5097844,Destroid,13162.4,12668.74,-31,28176695
1749173,Kosmit,13716.3,12660.67,-924,28176695
4564521,Nealth,13156.2,12617.49,-933,28176695
2165558,Playboy,13382.7,12583.48,-774,28176695
10727985,Enjuxx,13853.6,12554.39,-1624,28176695
1840467,e0486,12980.9,12553.36,848,28176695
2331531,Kasumi,13238.6,12541.56,-999,28176695
6069462,Phob,13000.8,12538.12,369,28176695
5257769,FABninja,13170.6,12516.61,40,28176695
6701104,Nene Sakura,13345.7,12492.83,-920,28176695
20424806,Mochi -,13567.8,12465.93,-1917,28176695
10218998,Bomb,13618,12455.08,-1881,28176695
17405762,Zellen,13337,12439.39,-986,28176695
7592136,Daletto,13605.5,12434.91,-1870,28176695
8642224,Konohana Lucia,13385.1,12411.30,-1357,28176695
13978275,ChewyTarTar,13547.9,12408.26,-1011,28176695
22136262,yukinya,13117.7,12394.61,-876,28176695
7855767,Titan-,13146.1,12375.93,-1073,28176695
25723773,Lunati1kid,12837.2,12371.38,1558,28176695
1226238,Latifah-sama,13227.1,12364.49,-461,28176695
12256216,Mawile,13298.7,12362.85,-701,28176695
6583168,fireyun06,13515.4,12344.76,-1032,28176695
4795737,Syine,12271.3,12334.60,2417,28176695
1490757,YERTI,13214.3,12317.09,-411,28176695
7474404,[ Zhiend ],13011.1,12300.84,-492,28176695
7332050,-Nirfu-,13161.9,12297.63,-974,28176695
2455926,Nikaido Shinku,13387.5,12293.08,-840,28176695
2213572,mikuoo,12536.6,12285.97,1268,28176695
1629471,Sanami,13298.9,12285.84,-1139,28176695
2115337,blacklotus,12541.5,12278.88,329,28176695
3222638,Nekuro,13008.1,12248.96,-936,28176695
5477873,islux,12923.8,12236.66,26,28176695
1237535,Cowboy,12635.2,12196.74,748,28176695
12740132,JonZku,13263,12196.60,-806,28176695
5052507,Emba,12988.9,12186.54,-508,28176695
6488167,Noctalium,13061.4,12153.65,-1414,28176695
7300747,GiGas,12928,12148.18,-1605,28176695
2956936,- N a g i -,13007,12143.95,281,28176695
6477025,Yuno4life,13069,12133.62,-1919,28176695
5235352,Acooler,13001.4,12133.39,-1656,28176695
2163585,Snowwind,12841.2,12126.82,-978,28176695
20340480,Shameimaru,13204.9,12126.80,-1748,28176695
883939,noraRcat,12730.1,12103.11,533,28176695
7161836,Osjux,12605.9,12096.32,-1164,28176695
1089040,Ponchiwi,12997.4,12066.51,-623,28176695
1916847,Gly,12580.3,12057.62,185,28176695
4744615,Shu,13046.4,12056.81,-1810,28176695
3355617,Keita,12115.1,12039.50,1326,28176695
4138746,Hareimu,13013.8,12036.81,-1079,28176695
11390632,Jezse,12680.9,12028.17,-264,28176695
6061811,gfbgd1,12488.3,12005.13,-201,28176695
6050530,Mniam,13051.7,12002.39,-1072,28176695
14744799,wonderleif,13125.3,11991.76,-1873,28176695
2693723,Adeus,12709,11988.13,-603,28176695
8417087,FruktoLove,12317.4,11966.50,-96,28176695
11660900,theconqueror12,12837,11932.13,-1796,28176695
4533507,Hanikawa Kurose,12655.9,11929.33,-245,28176695
6434318,Smukur,12708.3,11918.59,-349,28176695
1260040,VagaNNN,12765.6,11885.30,-869,28176695
10835397,HelpMePleasee,12917.9,11875.65,-1375,28176695
15923034,iDestiny_,12546.7,11830.41,-1009,28176695
6109660,Bot_Burger,12816.1,11829.72,-617,28176695
20750658,Pinacea,12621.6,11802.16,-1394,28176695
2957534,madcin,12710.8,11790.10,-1366,28176695
5586377,ItsJ0el,12651.1,11760.44,-591,28176695
255854,AgentYous,12729.1,11745.40,-678,28176695
12537441,SauroN2707,12445.3,11743.77,-379,28176695
3072921,Callionet,12660.1,11718.95,-453,28176695
2253026,DevilFace,12859.7,11698.45,-1215,28176695
5818665,chickennando,12446.9,11679.32,-29,28176695
4452911,Aceon,12453.2,11639.53,-456,28176695
10742890,my cutie,12327.6,11621.15,-822,28176695
5063961,Cxlucha,11821.8,11614.49,1648,28176695
3123719,Yoomara,12512.6,11603.35,-1298,28176695
9114235,KevKjef,12642.3,11602.25,-1338,28176695
448547,RAMPAGE88,12047.4,11601.01,2155,28176695
6264535,Talicrons,12611.5,11530.39,-1501,28176695
2667256,hiroshiki,12215.8,11528.69,-260,28176695
8417565,Pitsuwa,12382.1,11514.95,-880,28176695
4595355,Rebbel,12324.5,11499.92,-438,28176695
1162516,-Navillera,12346.3,11496.30,-1309,28176695
16568987,Byjumbur,12281.3,11483.01,-1112,28176695
10287019,Zuleta_,12255.1,11480.77,-632,28176695
9019507,[224]Two,12181.3,11465.01,-881,28176695
10378635,Shiya,12126.1,11459.76,-678,28176695
19515018,Niisan,12046.2,11456.22,-1161,28176695
6177263,Kasumi-sama,12730.6,11445.38,-1843,28176695
985360,DataPata,12213.1,11425.98,-599,28176695
4316266,Snowless,11899.8,11400.45,-306,28176695
4786306,Lovefool,11972.9,11399.12,41,28176695
15960747,cosilgam,12009,11391.50,-328,28176695
9610211,Renesmee,11940.1,11390.85,-216,28176695
15558360,Metalia,12410.2,11385.73,-1852,28176695
12588486,Kegare-,12025.1,11376.09,-1059,28176695
10663877,_aphantasia,12522.2,11367.23,-1903,28176695
7329917,XMarioAdvZ,11201.6,11339.15,3045,28176695
9200197,DateLix,12273.7,11334.79,-1141,28176695
4586766,Happiness Fish,12358.3,11330.86,-1614,28176695
7941971,-Rindou-,11838.1,11320.00,-335,28176695
8673833,Callixtro,12144,11295.73,-1335,28176695
7262352,MakoXTsuyoshi,12022,11289.79,-803,28176695
2205929,XiX1XiX1XiX1Xi,12244.6,11284.57,-1429,28176695
3743985,CrimsonPleaseee,11912.5,11275.27,103,28176695
15924034,nemousu1234,11981.4,11273.73,133,28176695
2747940,1111,12112.1,11264.23,-1171,28176695
4864877,bastoo0,11905.7,11258.02,-466,28176695
2931883,Ascendance,12067.8,11244.83,-1021,28176695
22708842,Katsue,11506.2,11243.45,-738,28176695
11152298,Airion,11938.7,11239.41,-661,28176695
1338103,Sakurano  Kurimu,12360.5,11235.53,-1009,28176695
17578266,[ Ajia ],12252.8,11235.45,-1397,28176695
6829347,Aidle,12117.7,11229.23,-1155,28176695
7811952,Kukkai,12164.7,11215.62,-1326,28176695
14057792,Souvenir,12028.1,11213.98,-947,28176695
23941998,[ Primakien ],12105.4,11203.45,-1083,28176695
4637369,Petit,11933.6,11196.49,-799,28176695
26695963,Eu4ria,11848.6,11146.22,-1127,28176695
1264755,Infamous Shadow,11610,11113.26,-179,28176695
14522883,Mawers,12144.2,11111.96,-920,28176695
2086828,I CAN FC,12023.1,11106.77,-1200,28176695
6647589,masterpiece,11733.1,11092.85,-1213,28176695
2819676,Azeidith,11918.6,11092.56,-119,28176695
989542,lineqtxz,11778.9,11073.91,-68,28176695
13194580,EpanPan,11479.8,11063.94,1262,28176695
5835067,Black Lotus,11723.8,11042.19,-637,28176695
4400693,ChrisS3097,12052.7,11017.00,-1275,28176695
7998028,Zonemax,12034.9,11016.63,-1571,28176695
1552429,CelegaS,11824.2,11003.70,-534,28176695
6736420,Hisashi Shimoro,11692.4,11000.22,-419,28176695
4222176,Kurtsi,11888.9,10978.59,-176,28176695
3080727,PakaChan,11712.7,10968.16,-370,28176695
3845678,Astrea,11941.8,10950.63,-1070,28176695
3809967,woodpamp,11782.4,10923.21,-1512,28176695
2552435,Galaxi,11419.5,10921.09,614,28176695
19476018,mine,11712.2,10889.63,-1247,28176695
10161144,noksu,11764,10887.46,-1371,28176695
10597843,Fuyuka-,11534,10885.28,-1552,28176695
8611935,Stats-Kun,11577.3,10871.97,-536,28176695
5464437,Zeus-,11036.6,10867.50,1095,28176695
4738326,- Undefined,11210.2,10858.70,-174,28176695
17130789,lorem ipsum,11551,10857.41,-1553,28176695
4238448,-Mitsu,11778.3,10843.26,-1077,28176695
7385701,Paku-,11525.9,10831.49,581,28176695
18818124,[RUE]Bambinex,11641.7,10824.68,-1232,28176695
12182399,Adisi,11931.9,10822.39,-1846,28176695
1957752,EternityMoon,11848.6,10801.18,-918,28176695
2788013,Airdown,11689.5,10786.80,-614,28176695
14329375,HydriZ,11704.5,10783.46,-1331,28176695
7934854,Chiya--,11181.8,10767.52,133,28176695
3546931,Withered Lotus,11663.2,10746.58,-972,28176695
1375955,Zak,11291.8,10739.66,128,28176695
5928207,xMakron,11301.2,10727.90,-998,28176695
11393244,Sagatz,11472.2,10704.50,-1511,28176695
16552460,Becka,11430.9,10704.24,-1062,28176695
14169441,nonamer mr,11504.1,10701.40,-1065,28176695
5400828,7Stalker,11520.1,10696.22,-1437,28176695
9087831,-Naroh,11415.7,10691.90,-323,28176695
10920086,Huytimeclock,11472.3,10682.99,-829,28176695
1396447,Deceitful,11148.2,10679.08,1825,28176695
14174873,0spa,11867.9,10678.60,-1921,28176695
1599349,Sousaki,10714.9,10678.59,3221,28176696
4202284,- Flutter -,11462.6,10664.28,-107,28176695
10043310,Eito,11317.8,10664.07,-491,28176695
485474,Ken Doll,11422.5,10661.04,-408,28176695
2624179,Melu,11624.8,10659.79,-1086,28176695
14100384,AstralLoki,11398.6,10651.70,-265,28176695
1595221,Madoka Ayukawa,11332.9,10649.71,-187,28176695
10457920,Tomoriru,11216.2,10629.00,689,28176695
3398762,2wx,11136.2,10628.41,-855,28176695
2760954,Mile,11290.5,10620.42,-240,28176695
810070,Magus,11362.4,10617.45,-779,28176695
3770603,sayun,11550.1,10614.39,-1393,28176695
8134297,[silvercrow],11135.1,10611.63,-769,28176695
285756,eldnl,11306,10604.86,-216,28176695
24092731,Breath,11434.2,10599.78,-1462,28176695
5951283,iSuck,11213.1,10594.74,-143,28176695
8738261,-Linglan Lily-,11246.5,10587.11,-565,28176695
5071280,Terano Minami,11346.2,10554.44,-1137,28176695
4316542,Noulayfe,11049,10546.15,1228,28176695
1449322,ItsLingers,11447,10536.16,-746,28176695
16669841,nc enjoyer,11204.1,10522.67,-1227,28176695
6403418,mothernature,11109.9,10518.34,-1256,28176695
2933135,Mihawk,11012.5,10512.27,23,28176695
7369828,Ambixious,11278.9,10506.68,-1103,28176695
16579711,Aliccia,11358.8,10491.43,-1489,28176695
12584928,-liunya,11416,10487.73,-1171,28176695
9630769,IMMORTXLZ,11216.7,10469.04,-709,28176695
5297904,Boltico,11208.9,10462.54,-464,28176695
2400918,syu,10891.4,10421.32,-29,28176695
8291465,Deley-,11110.3,10398.79,-846,28176695
6437591,Obsesss,10983.6,10396.10,-491,28176695
6564824,sasuk3x,11068.5,10392.01,-1269,28176695
2145160,Shimoe Koharu,11135.8,10383.84,-505,28176695
8301609,vistafan12,11235.7,10383.10,-1224,28176695
1784164,SakaNaz,11147,10359.45,-547,28176695
10496305,-[Ketsu]-,11094.7,10346.11,-702,28176695
8335913,Orhah,11103.7,10343.23,-734,28176695
9170129,Mutsuki,11151.8,10322.27,-1053,28176695
16268256,[- Kroken -],10922.8,10320.62,-291,28176695
8579779,Umi Sonoda-,11295.1,10311.76,-1125,28176695
4223607,Jasmine,10897.5,10299.92,65,28176695
8701106,stellar5005,11074,10277.01,-1229,28176695
2427813,iiyo,10782.1,10276.13,874,28176696
2538257,MechaKuchaYabai,10778.2,10262.55,-500,28176696
10886499,colorcaldo,10924.3,10252.67,-918,28176695
1700008,sennkouhanabi,10971.6,10249.97,-87,28176695
2213794,Kowaii_ne,10790.8,10244.89,1035,28176695
2996241,Del,10382.3,10232.72,1719,28176696
7946084,-Joakh,10796,10221.92,-937,28176695
8298541,Kukuryku,11088.1,10221.24,-1250,28176695
3164010,Moja,10935.1,10204.66,-458,28176695
13135192,Lazuline,10629.5,10192.14,-1028,28176696
4219372,Sunkiss,11065.5,10176.63,-887,28176695
14613788,Zvenx,11072.8,10175.40,-341,28176695
17738253,[225]nullCat,10427.5,10168.84,-459,28176696
23006180,timezzzz,10332.4,10157.70,225,28176696
3416858,Intention,10758.9,10153.12,-159,28176696
4480237,Moeruattack,10594.2,10120.31,376,28176696
4818935,Aerene,10812.5,10092.85,-1053,28176695
1391036,[Amazing],10934.3,10072.60,-492,28176695
15074740,Arctaroll,10575.2,10071.07,176,28176696
12331683,littlepiggod,10673,10058.29,-594,28176696
853694,Furely,10792.8,10046.98,-509,28176695
2799946,Zoggoth,10738,10041.90,-541,28176696
2022144,Shyeart,10533,10034.52,2387,28176696
2349221,Taishi-,10871.2,10029.76,463,28176695
1011240,[Nico],10753.1,10009.85,-640,28176696
11109479,Rakety,10830.3,10009.48,-1368,28176695
1948043,dazzulay,10680.5,10007.30,-525,28176696
788406,CheungB,10783.9,10003.37,418,28176696
4133477,Minato Yukina,9956.84,10003.03,2120,28176696
2026299,Vincs,10572.6,9994.23,-340,28176696
8811229,Konomachi,10730.4,9977.11,-258,28176696
5398106,Ginoshi,10601.9,9976.39,1080,28176696
2565109,Loli_Remilia,10552.8,9969.41,-709,28176696
11801209,Naofu,10715.8,9951.95,-1150,28176696
4115635,EBAWER-,10460.9,9947.63,-424,28176696
13596084,A c o l,10723.4,9943.52,-1115,28176696
1619007,Daihmuddah,10365.3,9911.80,205,28176696
2052986,Endo,10558.2,9905.69,-1114,28176696
5013425,ExCell3nT,10466.1,9903.77,-379,28176696
9027099,Deepierro,10346,9900.13,-479,28176696
1936711,a1007500,10432.8,9892.54,36,28176696
4229240,Geniance,10617.9,9874.75,-1020,28176696
12004983,Elux,10447.4,9873.27,-701,28176696
3400701,Vanilla-,10520,9866.96,-1021,28176696
9489602,Nizlish,10492.8,9834.59,-414,28176696
1847850,Komekko,10461.8,9807.17,-628,28176696
6049302,Elusion,10453.7,9801.62,171,28176696
6347308,Kitakami,10493.4,9787.08,-1112,28176696
15273403,Alepe,9522.7,9783.27,1995,28176696
11735313,CTB Sakamata1,10266.8,9772.73,-665,28176696
1929450,Schierkeel,10530.7,9766.65,-387,28176696
6144467,Crafterdark,10683.1,9759.85,-1064,28176696
3962365,zelatra,10290.9,9756.18,419,28176696
3163012,Hecatia15,10596.5,9754.39,-978,28176696
6649605,-Yui,10423.5,9751.81,-251,28176696
1459769,mjj741,10342.8,9749.04,1286,28176696
3515458,Shiina Minatsu,10483.2,9743.14,-561,28176696
5635563,tossrich,10540.9,9735.06,-720,28176696
6045522,Cakenoob,10140.9,9715.55,-362,28176696
2815946,DxNightwave,9753.21,9713.83,2811,28176696
9814770,eisuke0530,10355.4,9710.31,-674,28176696
4319655,Mwallx,10373.2,9707.19,187,28176696
3306180,Emiru,10492.5,9696.88,128,28176696
9740698,Eta UMa,10507.7,9696.17,-1316,28176696
6061501,wordmaster,10403.3,9690.27,-118,28176696
9332097,-BadsCris-,10246.9,9689.62,68,28176696
4892798,LieLoom,10070.7,9680.15,1713,28176696
2317102,Jafett,10461,9673.32,-667,28176696
318565,Deif,10407.2,9660.19,285,28176696
2077521,Chimbotrufio,9953.06,9651.12,1836,28176696
4318775,Choco Moon,10361.4,9648.54,-1052,28176696
8846762,4rcheR-,10167,9647.84,-673,28176696
6345176,Bastian,10411.4,9645.86,-648,28176696
7938389,Desu-,10284.6,9638.71,-1097,28176696
4023183,Benita,10435.4,9631.27,-709,28176696
7890134,Jemzuu,9975.31,9617.05,884,28176696
14235333,-Puddin,10087,9616.78,-1023,28176696
6556054,Fisicia,10333.5,9611.40,-1396,28176696
4046640,Kashou,10352.8,9597.94,-538,28176696
4100941,Sartan,10356.2,9589.30,-845,28176696
14685908,ryuiee,10205.2,9580.99,-983,28176696
11548062,Anthonyvfxfx,10068.3,9571.50,450,28176696
10193706,alextheman2017,10115.2,9557.20,-1181,28176696
13962882,Shadowbolts1,10056.7,9552.80,-220,28176696
14095299,-Salads-,10193,9547.93,-259,28176696
3692648,Kisetsunotori,10156.2,9546.64,-587,28176696
10755079,-Takato-,10384.1,9540.03,-1272,28176696
2958293,Skyleia,9732.19,9522.18,1692,28176696
7155262,die Eisdiele,10205.5,9508.30,-268,28176696
8403862,Myawaki Sakura,10019,9507.57,-573,28176696
13610668,[224]Miriai-,10058.1,9492.11,-804,28176696
8299277,jaimeywea,10194.8,9483.56,-1045,28176696
6443263,Seija,10002.4,9480.93,186,28176696
7971842,God Gosu,10240.3,9467.86,-536,28176696
1686145,Len,10284.5,9459.09,-253,28176696
6575915,Lobsterr,10091,9458.37,-566,28176696
3212806,Selo,10039,9457.42,316,28176696
4599191,Andogs,9842.16,9456.08,-749,28176696
11973153,Sekk_,10185.2,9454.14,-980,28176696
17838855,Char0n,10119.6,9452.12,-627,28176696
559308,Badis,9626.24,9449.14,1906,28176696
9870318,Im Charlotte,10094.7,9445.60,-1041,28176696
18076539,david86,10183.6,9444.44,-1353,28176696
4568537,Predominador,10062.2,9433.82,192,28176696
17021268,_Rama,9845.14,9430.69,-312,28176696
4266634,Love Lolita,10144.2,9428.98,-254,28176696
14917517,Hiroto-,10042.1,9424.84,-758,28176696
6336721,[Paw]FIood,10097.6,9418.02,-1133,28176696
13956591,Jeongyeon-,10223.7,9413.31,-374,28176696
1101600,Tenshichan,10080.6,9409.08,-104,28176696
1894511,Yukiteru Amano,10311.1,9397.63,-607,28176696
4915649,Lacrima,10003.7,9371.32,-530,28176696
15868630,KuruRan,10152,9366.23,-1019,28176696
4994598,Liyac,9854.45,9363.56,-51,28176696
4144266,Trollingor,10074.9,9363.06,-632,28176696
9784522,SimplyHai,10248.8,9360.30,-1137,28176696
10863802,Ferran,9984.03,9357.64,-462,28176696
16493863,Furinkazan,9419.63,9354.36,-917,28176696
10454575,Zangoose,9731.45,9351.84,-102,28176696
4618171,Horuhe,9950.62,9348.25,-353,28176696
10278890,Marota,9711.05,9318.63,-159,28176696
6583340,Blytox,9902.71,9311.72,-1070,28176696
4339778,[Aless50],10337.7,9310.01,-956,28176696
4890687,Rimura-sama,9963.79,9298.60,151,28176696
5238162,- B e a t e r -,9758.54,9297.50,-1188,28176696
24345309,Kasumizawa-Miyu,9902.22,9275.79,-842,28176696
2573707,Arespro,9823.41,9274.54,-715,28176696
1513301,uppia,9748.82,9274.29,404,28176696
1169796,Accel,9907.64,9266.92,242,28176696
7496029,Sanyi,9846.59,9265.16,-516,28176696
1974131,Cera-,9930.8,9260.46,-135,28176696
8348072,DemiGodtier,10039.3,9251.30,-662,28176696
9738159,salchow,9654.48,9231.76,44,28176696
2390992,YumeK,10239.7,9223.00,-738,28176696
5163523,Novoids,9527.9,9216.62,879,28176696
518503,KagamineRin02,9627.64,9211.95,1336,28176696
15489757,RaptusRites,9665.97,9200.58,-159,28176696
9629190,Zephirine,10104.3,9196.07,-870,28176696
23525574,Zileni,9619.99,9193.36,-472,28176696
2715118,Voltaeyx,9860.33,9190.85,-427,28176696
15015592,Latina-,9599.18,9187.17,-653,28176696
